time_ms,z_mm,horiz_offset_mm,tilt_mag_deg,ang_rate_mag_deg_per_s
0.0,30.6191833390181,0.14142135623731,0.0,0.0
5.0,30.5310913079018,0.145113436776171,0.09085634361005036,36.34253744402015
10.0,30.2737773866591,0.153045800207629,0.18969266564180098,3.192132840255336
15.0,29.8625834801211,0.159935298455254,0.18772809122955758,3.977832803080669
20.0,29.3149776064907,0.16385510038805,0.17120329973300752,2.632184223747168
25.0,28.6526983246052,0.1654153316661,0.1581198134608069,2.601501437973866
30.0,27.904274056317302,0.16521394230200198,0.1442408607275339,2.9505767527609748
35.0,27.104909543722698,0.163568845003482,0.12964647600633647,2.8881192067655252
40.0,26.2962858635389,0.160523764766527,0.11622425527857595,2.482582222309935
45.0,25.5249282801216,0.155438896791603,0.10332094202532101,2.6829582008786863
50.0,24.839417832506502,0.146641706480032,0.08624824186774306,4.155871751032834
55.0,24.287544801763698,0.132151887061627,0.06481138787666037,4.434444085584991
60.0,23.9126963674399,0.112421751190924,0.04941973111803809,1.7668721728667898
65.0,23.7253069392062,0.0905181490264107,0.050673090317565506,2.245583921227187
70.0,23.708380348302903,0.0683292777832554,0.032869688718790174,9.352998686831231
75.0,23.8491169860281,0.047485668669866005,0.029658840297852453,8.065639586644558
80.0,24.1333403540495,0.0289858343781594,0.017791234636250045,12.823266529579781
85.0,24.539729550179903,0.0127837006573066,0.0035385438735151247,7.153237494567393
90.0,25.0392998967173,0.0013719299332488801,0.003713650099393245,7.110717659407349
95.0,25.5969715746455,0.012143365318410801,0.01794304306522569,1.6372990005896173
100.0,26.177111302845503,0.0210678742153079,0.019596840769222964,0.8946555104421083
105.0,26.744767810955,0.0279993067941509,0.024290701607689917,2.768706308968372
110.0,27.267309416999,0.034040189248241,0.03335110432060278,0.870683680724442
115.0,27.7181258321031,0.0392856165020769,0.03808491203316253,1.0355988294938017
120.0,28.0759316578762,0.0437495020629344,0.044070508920567096,1.3588725953691778
125.0,28.3252550544413,0.0473986881539274,0.05054440980808097,1.231327559306857
130.0,28.4604968419873,0.050040207926809,0.05377467579087355,0.06650142531159679
135.0,28.484479670623003,0.0515885646023883,0.0535330120356467,0.1593298571147884
140.0,28.403717834349003,0.0521282188815102,0.052370636327231546,0.30766076140936677
