Time,x,y,z,alpha,beta,gamma,vx,vy,vz,valpha,vbeta,vgamma,target_z,u1,u2,u3,u4,mass_multiplier
0,0.0001,0.0001,0.0306191786657313,0,0,0,0,0,0,0,0,0,0.0301191786657313,0.0273551233112812,-0.0710817724466324,-0.0549787804484367,-0.456169635057449,1.5859375
0.001,0.00010008225222257,0.000100155539472076,0.0306168756277399,-0.000463356718453532,0.000709604367899775,3.54258844481592e-11,0.000167898600767713,0.000312881790287412,-0.00459588944126484,-0.821086683803581,1.25665138792433,2.02962099869035e-07,0.0301191786657313,-0.337477266788483,-0.174158602952957,-0.153410956263542,-0.607859015464783,1.5859375
0.002,0.000100284034359759,0.000100647083640724,0.0306101504018979,-0.00125932282780245,0.00219452899180264,-1.09384752366992e-07,0.000243160446041941,0.000673378776385507,-0.00883962927521096,-0.595009342238881,1.38087680387812,-0.000237760035475722,0.0301191786657313,0.255923062562943,-0.644173681735992,-0.0504132695496082,0.0197716057300568,1.5859375
0.003,0.000100701377448888,0.00010124096587637,0.0305989911915643,-0.00228166165344216,0.00252362761350606,1.12428206966442e-06,0.000592645996960546,0.000520067663729167,-0.0134644025349736,-1.22028760395873,-0.790889096400714,0.00267462518511413,0.0301191786657313,-1,-0.51182222366333,0.614606320858002,-0.0997136905789375,1.5859375
0.004,0.000100994387921939,0.000101760973152495,0.0305833642437309,-0.00299448480600377,0.00244704616352082,2.11591304788428e-06,-5.54533687279176e-06,0.000523726648274394,-0.0177722530744875,-0.0495003651057966,0.650925241634076,-0.000999372637283159,0.0301191786657313,-0.540706872940063,-0.849439203739166,0.0352725759148598,-0.139150112867355,1.5859375
0.005,0.000100948994708875,0.000102216434926479,0.0305635672780222,-0.00258821915690142,0.00273337812823113,1.05020763152552e-06,-8.35758351829433e-05,0.000385488775284651,-0.0218045632783701,0.767922594086083,-0.142285879803644,-0.000946833354462582,0.0301191786657313,-1,-0.688466012477875,0.137655541300774,0.698022186756134,1.5859375
0.006,0.0001006866064339,0.000102359496833596,0.0305396130809402,-0.00232223624263204,0.00266101645941592,7.51598246750973e-07,-0.000440684336703476,-9.94582003695123e-05,-0.0260819656705571,-0.291798996075851,0.011294406464223,0.000410597367625429,0.0301191786657313,-0.910942196846008,-0.302438050508499,0.253163993358612,0.613187551498413,1.5859375
0.007,0.000100059707319446,0.000102134042703682,0.0305112935521472,-0.00268485725603938,0.00277188311399674,1.13347071550862e-06,-0.000812298302789206,-0.00034931299170458,-0.0305399180537697,-0.34879650976695,0.181654862759116,0.000262197913070989,0.0301191786657313,-1,-0.750159621238708,-0.0397189408540726,-0.176140531897545,1.5859375
0.008,9.91143331877487e-05,0.000101747864347362,0.0304789362370565,-0.00258140085746473,0.00276913525556072,9.77154682058057e-07,-0.00107805422254815,-0.000423463519802525,-0.0341520582443673,0.532391243085969,-0.189979118944284,-0.000538317025174083,0.0301191786657313,-1,-1,0.139319509267807,0.00748839974403381,1.5859375
0.009,9.78563680335057e-05,0.000101174413417532,0.0304429827679647,-0.00217604267687475,0.0026041203135249,5.93808186621914e-07,-0.00143807495963013,-0.000724873918973947,-0.0377297205721785,0.191174740518141,-0.108615924388397,-0.0001431239618067,0.0301191786657313,-0.681705594062805,-0.802379071712494,0.275494605302811,0.230756551027298,1.5859375
