Time,x,y,z,alpha,beta,gamma,vx,vy,vz,valpha,vbeta,vgamma,target_z,u1,u2,u3,u4,mass_multiplier
1.14,-0.000217464,4.66E-06,0.030744348,-9.28E-05,-0.003655204,1.78E-05,-0.001207694,-0.002369445,-0.003941121,0.080868339,-0.25791989,0.000205572,0.030119179,0.472612768,0.400516659,-0.404937387,0.044713102,0.748
1.15,-0.000224693,-2.38E-06,0.030687359,0.000232222,-0.003768196,1.94E-05,-0.000281859,0.000901649,-0.00698543,-0.507785231,0.296059333,-0.000977964,0.030119179,0.32252115,-0.141517982,-0.373887002,0.075211577,0.748
1.16,-0.000232239,-3.55E-06,0.030645897,0.000372668,-0.004142703,2.12E-05,-0.001301628,-0.001156875,-0.000958662,0.271911451,0.241492725,0.000696676,0.030119179,0.509236276,0.07419356,-0.435352236,-0.091894999,0.748
1.17,-0.000239804,-8.43E-06,0.030661705,0.000190364,-0.004527541,2.09E-05,-0.00028286,0.000179635,0.003987742,0.226429754,0.292112722,0.000622402,0.030119179,0.447339028,0.188147962,-0.433401793,0.037480034,0.748
1.18,-0.000240808,-7.75E-07,0.030710288,-2.14E-05,-0.004680319,2.07E-05,6.53E-05,0.001403707,0.005323899,-0.035312762,-0.061023814,-5.86E-05,0.030119179,0.495882303,0.119781002,-0.416216344,0.144153059,0.748
1.19,-0.000236922,1.27E-05,0.030754692,-0.000187904,-0.00444539,2.06E-05,0.000754488,0.001373978,0.003189884,-0.02439758,-0.301350024,2.74E-06,0.030119179,0.290286869,0.069248535,-0.439509004,0.38864404,0.748
1.2,-0.000233843,1.40E-05,0.030770467,-0.000428176,-0.003975023,1.95E-05,-7.80E-05,-0.001086836,-0.000164841,0.438917536,-0.488703686,0.001100862,0.030119179,0.427399814,0.141038567,-0.355378777,-0.055405654,0.748
1.21,-0.000236819,1.42E-05,0.030758894,-0.000475583,-0.003728356,2.07E-05,-0.000505238,0.001122707,-0.002054935,-0.348403408,-0.046455483,-0.000665904,0.030119179,0.521902621,-0.19563961,-0.373331577,0.132436976,0.748
1.22,-0.000239253,1.28E-05,0.030736293,-0.000283688,-0.004056516,2.27E-05,-2.63E-05,-0.001427938,-0.002277853,0.03053181,0.604053158,7.26E-06,0.030119179,0.175159663,0.035813745,-0.524712682,0.009302564,0.748
1.23,-0.000246035,1.17E-06,0.030735322,-5.91E-05,-0.004622985,2.30E-05,-0.001415249,-0.000966688,0.002092005,-0.137121126,0.270650946,-0.000322117,0.030119179,0.366346896,0.009296224,-0.548055649,0.07965672,0.748
1.24,-0.000258422,-1.22E-05,0.030764928,0.000203958,-0.004930896,2.39E-05,-0.001142494,-0.001780571,0.003583118,0.0099421,-0.053136449,5.44E-05,0.030119179,0.663942456,0.245497972,-0.531361103,-0.02917156,0.748
1.25,-0.0002566,-1.98E-05,0.030780633,0.000500719,-0.004944107,2.52E-05,0.00151351,0.00019591,-0.000570556,-0.347804598,0.115631417,-0.00087565,0.030119179,0.472901642,-0.055108011,-0.274940968,0.196004301,0.748
1.26,-0.000247976,-3.30E-05,0.030754198,0.000619042,-0.004601752,2.50E-05,0.00027874,-0.002902046,-0.00449977,0.481901952,-0.497186531,0.001078092,0.030119179,0.631308436,0.311935693,-0.427280396,-0.41068083,0.748
1.27,-0.000236462,-3.45E-05,0.030709639,0.000722346,-0.004106488,2.80E-05,0.002120987,0.002581451,-0.004042858,-0.649341339,-0.092773557,-0.00146308,0.030119179,0.291485518,-0.006313086,-0.175345182,0.335948735,0.748
1.28,-0.000231757,-2.94E-05,0.030662526,0.000751635,-0.003754877,2.66E-05,-0.001128953,-0.001550054,-0.004987878,0.462933977,-0.438009123,0.000805673,0.030119179,0.553707778,0.373633385,-0.685485661,-0.194181547,0.748
1.29,-0.00022324,-2.34E-05,0.030638268,0.000539475,-0.003798681,2.50E-05,0.002863408,0.002795978,0.000339699,-0.214567922,0.772382944,-0.000184306,0.030119179,0.066899523,-0.101848423,-0.210949063,0.095013022,0.748
1.3,-0.000217488,-7.45E-06,0.030676979,0.000210054,-0.004020356,2.64E-05,-0.001707763,0.0005033,0.007077862,0.402179758,-0.179129329,0.000899013,0.030119179,0.47923255,0.086888365,-0.516135633,-0.008569788,0.748
1.31,-0.000224471,9.92E-07,0.030760006,-0.000206723,-0.004106817,2.53E-05,0.000275808,0.001262421,0.008836548,0.154990451,0.105228083,0.000371301,0.030119179,0.361194491,0.103981353,-0.356173247,0.195345759,0.748
1.32,-0.000224795,1.00E-05,0.030826691,-0.000423128,-0.004108258,2.54E-05,-0.00033751,0.000599098,0.003954904,-0.003870605,-0.14026918,5.88E-05,0.030119179,0.421535939,0.047157429,-0.296396971,0.113065563,0.748
1.33,-0.000231779,1.49E-05,0.030833757,-0.000374321,-0.00400649,2.59E-05,-0.001077766,0.000386778,-0.002599732,-0.211047912,-0.227364915,-0.000381114,0.030119179,0.432322979,0.065282479,-0.40518102,0.249112964,0.748
1.34,-0.000241962,1.27E-05,0.030776291,-0.000226018,-0.004077067,2.68E-05,-0.001011077,-0.000833003,-0.008424751,0.000596734,0.110080452,2.29E-05,0.030119179,0.492061377,0.023148496,-0.484414577,-0.013590863,0.748
1.35,-0.000246543,7.90E-06,0.030694313,-9.57E-05,-0.004446048,2.75E-05,3.40E-05,-0.000168852,-0.007289801,-0.11354657,0.505490843,-0.000267477,0.030119179,0.243411899,-0.068388775,-0.402464569,0.110490493,0.748
1.36,-0.00025677,-1.17E-06,0.030648246,-1.67E-05,-0.004767679,2.85E-05,-0.00216083,-0.001692346,-0.001537467,0.214825443,-0.135463703,0.000597441,0.030119179,0.721079886,0.212726653,-0.67276746,-0.094184548,0.748
1.37,-0.000255825,-4.38E-06,0.030653534,0.000104598,-0.0049148,2.90E-05,0.002337941,0.001023625,0.002551196,-0.361820684,0.448718774,-0.000911442,0.030119179,0.237639606,-0.077532813,-0.432797551,0.2670995,0.748
1.38,-0.000242079,-1.09E-05,0.030702336,0.000192859,-0.004719176,2.92E-05,0.000494,-0.002364033,0.006800985,0.376108649,-0.476274264,0.000957,0.030119179,0.692152381,0.368733734,-0.447641075,-0.105145492,0.748
1.39,-0.000223119,-1.50E-05,0.030754717,0.000301246,-0.00412033,3.18E-05,0.003438452,0.001520257,0.003242652,-0.467974533,-0.158976069,-0.001046953,0.030119179,0.015223607,-0.151299968,-0.040571548,0.136510342,0.748
1.4,-0.000222119,-1.51E-05,0.030786823,0.000377983,-0.003329632,2.89E-05,-0.003149769,-0.00155239,0.002913591,0.334500603,-1.285621576,0.000381394,0.030119179,0.912086606,0.468939841,-0.563943446,0.167788148,0.748
1.41,-0.000222255,-1.97E-05,0.030761351,0.000325266,-0.003275873,2.79E-05,0.00312917,0.000613729,-0.007800811,-0.108621005,1.17738208,5.19E-05,0.030119179,-0.153536201,-0.305798888,-0.038385022,-0.125800714,0.748
1.42,-0.000232208,-2.53E-05,0.030717991,0.000302964,-0.003987079,2.99E-05,-0.005242108,-0.001744717,-0.00051088,0.297200313,-0.094054729,0.00067168,0.030119179,0.598552465,0.360035717,-0.852824509,-0.013661541,0.748
1.43,-0.000256626,-3.01E-05,0.030719785,0.000437869,-0.004835936,2.87E-05,0.000170494,0.000746665,0.000858323,-0.424990857,1.032239084,-0.000837381,0.030119179,0.190327123,-0.23765254,-0.246218815,-0.005158536,0.748
1.44,-0.000277071,-3.84E-05,0.030750858,0.000670801,-0.005427625,2.96E-05,-0.004400632,-0.002459615,0.005093828,0.211861455,-0.490717278,0.000488933,0.030119179,0.835071623,0.427709788,-0.805268645,-0.250354528,0.748
1.45,-0.00029158,-3.83E-05,0.030791442,0.000957583,-0.005552076,3.22E-05,0.001425995,0.00245034,0.002690082,-0.7267574,0.289634592,-0.002014413,0.030119179,0.580283403,0.032285459,-0.239670902,0.321573555,0.748
1.46,-0.000286044,-3.24E-05,0.030775569,0.000945611,-0.005369855,3.17E-05,-0.000279715,-0.001250105,-0.0057344,0.580551505,-0.459184605,0.001509053,0.030119179,0.339258492,0.339135051,-0.606704593,-0.186419919,0.748
1.47,-0.000292042,-2.61E-05,0.030724826,0.000525878,-0.004889818,3.27E-05,-0.000901223,0.00258189,-0.003995647,0.018944953,-0.559330989,-7.04E-05,0.030119179,0.569013417,0.041327104,-0.652569056,0.296746671,0.748
1.48,-0.000292251,-1.57E-05,0.030684758,7.34E-05,-0.004776811,2.99E-05,0.000867937,-0.000415155,-0.0036844,0.564398585,0.365448079,0.001529801,0.030119179,0.397771329,0.168318212,-0.406747848,-0.151116937,0.748
1.49,-0.000293894,-7.54E-06,0.030668252,-0.000172091,-0.00513634,2.80E-05,-0.001242881,0.002107151,0.000521196,-0.328404873,0.294463228,-0.000909111,0.030119179,0.588691235,-0.13674207,-0.501718283,0.178188711,0.748
1.5,-0.000304245,-1.72E-06,0.030688999,-0.000100736,-0.005614101,2.94E-05,-0.0009188,-0.000927077,0.003455292,0.023199164,0.326603267,9.52E-05,0.030119179,0.3977651,0.128612339,-0.513102651,0.104127645,0.748
1.51,-0.000321416,-1.06E-05,0.030731975,9.10E-05,-0.005898309,3.00E-05,-0.00261118,-0.000910562,0.004781089,-0.140203432,-0.281552589,-0.000425081,0.030119179,0.831587493,0.193236411,-0.73943609,0.185302585,0.748
1.52,-0.000327598,-2.16E-05,0.030761278,0.000387665,-0.006057232,3.20E-05,0.001333673,-0.001355577,0.000838758,-0.114026246,0.393877463,-0.000253678,0.030119179,0.51898396,0.124293171,-0.519346356,-0.046661831,0.748
1.53,-0.000318782,-3.12E-05,0.030765201,0.000689674,-0.006052108,3.28E-05,0.000467104,-0.000647578,-8.55E-05,-0.184053107,-0.170967047,-0.000633014,0.030119179,0.642109036,0.040356845,-0.585934997,-0.011505313,0.748
1.54,-0.000308834,-4.08E-05,0.030759665,0.000850386,-0.005679816,3.34E-05,0.001600783,-0.001316114,-0.0009765,0.144919236,-0.245231147,0.000377267,0.030119179,0.527769208,0.517830908,-0.444357783,-0.082202822,0.748
1.55,-0.000297305,-3.27E-05,0.030726229,0.000917224,-0.005156617,3.54E-05,0.000802165,0.002955142,-0.005435948,-0.49950689,-0.393872107,-0.001565628,0.030119179,0.445643663,-0.120105118,-0.613519669,0.485693872,0.748
1.56,-0.000288191,-3.63E-05,0.030675001,0.000644006,-0.004799426,3.24E-05,0.001090692,-0.003650875,-0.004383421,1.16317393,0.007900846,0.003104115,0.030119179,0.249919191,0.334566325,-0.435263425,-0.578841507,0.748
1.57,-0.000293,-3.72E-05,0.030675501,0.000358739,-0.004793835,3.29E-05,-0.002071874,0.00348885,0.004477677,-0.573695021,-0.153512865,-0.001487584,0.030119179,0.647958517,0.123256341,-0.658372104,0.535036862,0.748
1.58,-0.000301144,-2.64E-05,0.030706301,0.000395406,-0.005252414,3.56E-05,0.000363844,-0.001291888,0.00142934,0.183907851,0.774441904,0.000745667,0.030119179,0.422033995,0.176972628,-0.316153884,-0.33212328,0.748
1.59,-0.000312692,-2.00E-05,0.030734328,0.00053133,-0.005841493,3.37E-05,-0.002778624,0.002592814,0.003941914,-0.606648528,0.01650553,-0.001886677,0.030119179,0.703764737,-0.20809944,-0.744358778,0.36408788,0.748
1.6,-0.000325106,-2.33E-05,0.030772082,0.000447074,-0.006189014,3.51E-05,0.000210856,-0.003265557,0.0032971,0.85517461,0.263729902,0.003007955,0.030119179,0.601404369,0.41795665,-0.426318467,-0.416843116,0.748
1.61,-0.000328368,-2.20E-05,0.030791522,0.000356431,-0.006165656,3.61E-05,-0.000872294,0.003545045,0.000430637,-0.720359965,-0.408278207,-0.002462109,0.030119179,0.696985066,-0.044133246,-0.812722504,0.693314075,0.748
1.62,-0.000320129,-2.34E-05,0.030763725,0.000306761,-0.00586454,3.47E-05,0.002582615,-0.003827333,-0.005763335,0.845631195,0.099102547,0.002776774,0.030119179,0.283410698,0.42537564,-0.410318464,-0.479119509,0.748
1.63,-0.000313805,-2.45E-05,0.030718286,0.000372081,-0.005422226,3.86E-05,-0.001253293,0.003593765,-0.002946025,-0.94220878,-0.725730523,-0.002894608,0.030119179,0.554492235,0.092659123,-0.668479919,0.795064628,0.748
1.64,-0.000320983,-2.43E-05,0.03066455,0.000546152,-0.005145052,3.75E-05,-0.000187189,-0.003575689,-0.007358869,0.610482143,0.037438956,0.001779357,0.030119179,0.613767743,0.454882205,-0.704713464,-0.390513957,0.748
1.65,-0.000313837,-2.54E-05,0.03062182,0.000575353,-0.005479307,3.51E-05,0.001606999,0.003361918,-0.000825328,-0.683373185,0.879331119,-0.00171511,0.030119179,0.091595829,-0.310018092,-0.469973385,0.230704144,0.748
1.66,-0.00032316,-2.03E-05,0.030668596,0.000496197,-0.005922283,3.80E-05,-0.003549974,-0.002321643,0.00978298,0.677924244,-0.286309679,0.002178033,0.030119179,0.956310332,0.429985046,-0.574192584,-0.330441415,0.748
1.67,-0.000341821,-1.18E-05,0.030758415,0.000327163,-0.006241326,3.71E-05,-0.00028841,0.004081028,0.007437243,-0.556927478,0.291809482,-0.001791479,0.030119179,0.51872462,-0.277883172,-0.563483417,0.539423823,0.748
1.68,-0.000350249,-9.74E-06,0.030817172,-2.85E-05,-0.006454434,3.81E-05,-0.001446317,-0.003624668,0.003832753,1.162269205,-0.175300376,0.004163347,0.030119179,0.678649068,0.472146928,-0.660708964,-0.268973142,0.748
1.69,-0.000360204,-1.47E-05,0.030829352,-0.00016871,-0.006468143,3.90E-05,-0.000586284,0.002617665,-0.001496593,-0.786700686,-0.06982021,-0.002721913,0.030119179,0.896632135,-0.159181729,-0.675162137,0.234205931,0.748
1.7,-0.000351732,-8.02E-06,0.030786367,0.000235852,-0.006550199,4.29E-05,0.002305382,-0.001289896,-0.006748254,-0.1202187,0.478939394,-0.000312504,0.030119179,0.449756801,0.114131063,-0.631495833,-0.050089393,0.748
1.71,-0.000334617,-1.50E-05,0.030723901,0.000484578,-0.006401022,4.37E-05,0.001197399,-0.000162963,-0.005225316,-0.157603056,-0.258103039,-0.000563097,0.030119179,0.618466914,-0.000455037,-0.506710291,0.138303831,0.748
1.72,-0.000324683,-2.60E-05,0.030672766,0.00050321,-0.005795407,4.32E-05,0.000888742,-0.002073743,-0.004577266,0.431982447,-0.594045121,0.001264019,0.030119179,0.658848405,0.2041547,-0.621233344,-0.120475315,0.748
1.73,-0.000309046,-3.67E-05,0.030646297,0.000476913,-0.005216497,4.45E-05,0.002362887,-0.000124902,-0.000495258,-0.078433024,-0.072836054,-0.000184598,0.030119179,0.408046216,0.261574626,-0.471376061,0.047201015,0.748
1.74,-0.000294211,-3.39E-05,0.030656985,0.000648661,-0.004952862,4.59E-05,0.00069461,0.000686597,0.002544592,-0.342535973,-0.030350963,-0.00088067,0.030119179,0.67443186,0.014860287,-0.537443459,0.23648876,0.748
1.75,-0.000278265,-4.31E-05,0.030686701,0.000767427,-0.005003321,4.77E-05,0.002556359,-0.002571291,0.003151226,0.375405794,0.564683289,0.001322576,0.030119179,0.212624282,0.251455635,-0.294034481,-0.317433476,0.748
1.76,-0.000274046,-5.02E-05,0.030739729,0.000903268,-0.005008701,4.82E-05,-0.001687764,0.001101965,0.007012654,-0.429581912,-0.467873057,-0.001350474,0.030119179,0.681021094,0.245885313,-0.571379304,0.287734836,0.748
1.77,-0.000277845,-4.89E-05,0.030778902,0.001046341,-0.004901174,4.92E-05,0.000924723,-0.000846195,0.000500978,0.122251768,0.134025151,0.000462725,0.030119179,0.426014036,0.255175114,-0.43683809,-0.094251901,0.748
1.78,-0.000273412,-4.93E-05,0.030771956,0.001006182,-0.004900586,4.97E-05,-2.01E-05,0.000755209,-0.001832655,-0.04107544,-0.016874084,-6.13E-05,0.030119179,0.584971905,0.144022092,-0.444830537,-0.021350188,0.748
1.79,-0.000270311,-4.17E-05,0.030739996,0.000857048,-0.004898396,4.99E-05,0.000651335,0.000810397,-0.004295613,0.107702886,0.115984756,0.000401258,0.030119179,0.399116665,0.158007219,-0.422024906,-0.12365368,0.748
1.8,-0.000269704,-2.67E-05,0.030704651,0.000606191,-0.004837895,5.00E-05,-0.000524424,0.002278348,-0.002479847,-0.050820965,-0.195429855,-0.000141088,0.030119179,0.410023212,0.048440531,-0.340022236,0.212433696,0.748
1.81,-0.000284935,-1.52E-05,0.030678911,0.00022266,-0.00474135,4.91E-05,-0.002577355,0.000115177,-0.002455332,0.470269241,-0.402595765,0.00122967,0.030119179,0.731089234,0.343656063,-0.671831429,0.150442153,0.748
1.82,-0.000292633,-7.47E-06,0.030649914,-0.000114653,-0.005017663,4.67E-05,0.000976513,0.001502307,-0.003102244,-0.025689202,0.737909235,-5.90E-05,0.030119179,0.384057432,-0.323573589,-0.334996551,-0.1707353,0.748
1.83,-0.000297654,-3.31E-07,0.030668735,-0.000200193,-0.005518632,4.71E-05,-0.002052638,-3.59E-05,0.006707085,-0.007923169,0.093039935,2.39E-05,0.030119179,0.924860835,0.069996595,-0.575198174,-0.041459888,0.748
1.84,-0.000297458,4.66E-06,0.030734966,-7.05E-05,-0.005860173,4.78E-05,0.002058298,0.001040485,0.00599063,-0.376961102,0.516409857,-0.001170526,0.030119179,0.332890272,0.018748134,-0.403356403,0.370433867,0.748
1.85,-0.000290174,-3.32E-07,0.030780544,2.03E-05,-0.00563485,4.79E-05,-0.000542988,-0.002066603,0.002750355,0.343323786,-0.768788763,0.001108775,0.030119179,0.816095769,0.360272527,-0.657974482,0.051153712,0.748
1.86,-0.000274225,-7.51E-06,0.030774883,9.63E-05,-0.004950479,5.03E-05,0.003866762,0.000594889,-0.003838,-0.283588399,-0.057480113,-0.000711128,0.030119179,0.22256881,0.00321016,-0.149775684,0.267271668,0.748
1.87,-0.000261886,-1.51E-05,0.030718973,0.000217151,-0.004238539,4.95E-05,-0.001284616,-0.002157329,-0.006882343,0.267772004,-0.90960713,0.000572532,0.030119179,0.694471955,0.642596602,-0.55275619,0.008593764,0.748
1.88,-0.000259769,-9.81E-06,0.030628105,0.000387642,-0.003977288,5.36E-05,0.001742134,0.003223157,-0.010539582,-0.768700323,0.515067362,-0.001501303,0.030119179,0.13512066,-0.318930537,-0.223775059,0.538658857,0.748
1.89,-0.000268361,-1.91E-05,0.030555801,0.000375988,-0.00439001,5.79E-05,-0.003552119,-0.005128844,-0.003311157,1.07511504,0.104510707,0.002669299,0.030119179,0.813879371,0.691797078,-0.806707501,-0.512161195,0.748
1.9,-0.000272676,-1.79E-05,0.03056685,0.000320277,-0.005159421,4.92E-05,0.002585551,0.00537675,0.005429463,-0.964811196,1.343439223,-0.002432369,0.030119179,0.108466983,-0.425945729,-0.201058269,0.430233717,0.748
1.91,-0.000276767,-5.72E-06,0.030666436,0.000205613,-0.00561289,5.30E-05,-0.003453817,-0.002862622,0.013645433,0.796065895,-0.573619939,0.002439995,0.030119179,0.756838143,0.654809594,-0.622023463,-0.212545156,0.748
1.92,-0.000293686,4.69E-06,0.030787428,5.70E-05,-0.005414228,5.65E-05,2.36E-05,0.004988826,0.009553598,-0.773174808,-0.355184378,-0.002242394,0.030119179,0.311558932,-0.158930495,-0.393575758,0.618605375,0.748
1.93,-0.000308954,2.12E-05,0.030850777,-0.000294245,-0.00500907,5.15E-05,-0.003093067,-0.001570857,0.002600602,0.941767935,-0.793647845,0.002766164,0.030119179,0.671481431,0.452129304,-0.792856157,0.04640248,0.748
1.94,-0.00032338,2.71E-05,0.03083652,-0.000768589,-0.005240823,4.71E-05,0.000126522,0.002816627,-0.005336917,-0.243723827,0.827375953,-0.000991557,0.030119179,0.325976282,-0.384187907,-0.487401128,0.047193319,0.748
1.95,-0.000337323,4.08E-05,0.030792949,-0.00088393,-0.006131844,4.88E-05,-0.003066224,-1.86E-06,-0.003017269,0.10163783,0.42839381,0.000188893,0.030119179,0.708335042,0.040550627,-0.911272883,0.138731033,0.748
1.96,-0.000348388,4.30E-05,0.030759825,-0.000874969,-0.006919142,4.89E-05,0.000727898,0.000441115,-0.003331813,-0.178511646,0.747763366,-0.000976872,0.030119179,0.355223775,-0.261904866,-0.572635591,0.193529099,0.748
1.97,-0.000354778,3.31E-05,0.030742871,-0.000779265,-0.006965936,4.99E-05,-0.00203969,-0.002472522,8.08E-05,0.27102683,-0.819095489,0.001439063,0.030119179,1,0.345595568,-0.916270256,0.331742942,0.748
1.98,-0.000343908,1.32E-05,0.03071322,-0.000505695,-0.006376183,5.27E-05,0.004318447,-0.001622232,-0.005769471,-0.226945762,0.03154418,-0.000741687,0.030119179,0.364070237,0.150067002,-0.298452079,0.216441736,0.748
1.99,-0.00032473,-4.79E-06,0.030650023,4.57E-05,-0.00559108,5.35E-05,-0.000331837,-0.002102362,-0.006342758,-0.336069642,-0.977097929,-0.000993717,0.030119179,0.764189422,0.34242633,-0.77259028,0.434246838,0.748
2,-0.000309042,-3.21E-05,0.030582069,0.000629592,-0.004996534,5.72E-05,0.003595033,-0.003543982,-0.006682456,-0.033799679,0.313242846,7.47E-05,0.030119179,0,0,0,0,0.748
