Time,x,y,z,alpha,beta,gamma,vx,vy,vz,valpha,vbeta,vgamma,target_z,u1,u2,u3,u4,mass_multiplier
0.48,0.000221731,6.16E-05,0.030065185,-0.001429705,0.003747251,3.10E-05,-0.000877084,0.000119602,0.000166158,0.42564559,0.228573269,-0.001058162,0.030119179,-0.5297454,-0.145026729,0.32960999,-0.029890094,1.152
0.49,0.000210666,6.63E-05,0.030025934,-0.001595657,0.003496424,3.11E-05,-0.001388345,0.000842521,-0.007780525,-0.119296286,0.028789056,0.000196,0.030119179,-0.259370625,-0.252927035,0.188560784,0.151950106,1.152
0.5,0.000206685,6.95E-05,0.029911738,-0.001496529,0.003331765,3.10E-05,0.000573297,-0.000195905,-0.01436604,-0.275890313,0.239795189,0.000299581,0.030119179,-0.61317277,-0.22511518,0.275996298,-0.018741973,1.152
0.51,0.000207966,6.92E-05,0.02976983,-0.001251469,0.003267594,2.95E-05,-0.000315853,9.56E-05,-0.013132404,-0.490186265,-0.091886896,0.000931733,0.030119179,-0.323513448,-0.521590412,0.302299559,0.18416895,1.152
0.52,0.000209206,5.46E-05,0.029657592,-0.000899237,0.003320004,2.82E-05,0.000580998,-0.003081009,-0.008606161,-0.045219151,-0.137575647,0.000141972,0.030119179,-0.38655445,0.013002816,0.476022124,-0.043342836,1.152
0.53,0.000211694,3.14E-05,0.029594156,-0.000523681,0.003451572,2.73E-05,-5.64E-05,-0.001664985,-0.003675506,-0.22705809,-0.336676498,0.000517541,0.030119179,-0.318897039,0.199516371,0.605235815,-0.029515291,1.152
0.54,0.000205594,2.62E-05,0.029575101,-0.000292504,0.00355798,2.71E-05,-0.001161565,0.000565575,-1.30E-05,-0.463861327,-0.491194953,0.000974014,0.030119179,-0.29979378,-0.118999213,0.384612024,0.345647424,1.152
0.55,0.000195498,1.93E-05,0.029598751,-9.72E-05,0.003615588,2.56E-05,-0.000874324,-0.001981472,0.004591891,-0.007069788,-0.305493694,2.15E-05,0.030119179,-0.094984263,0.10237027,0.370284677,-0.102495864,1.152
0.56,0.000194877,8.24E-06,0.029662245,7.37E-05,0.003657972,2.55E-05,0.000749755,-0.000281662,0.007704139,-0.081072559,0.148678903,0.000159488,0.030119179,-0.524646997,-0.004777185,0.457611561,-0.082778931,1.152
0.57,0.000193272,9.07E-06,0.029758376,9.00E-05,0.003587836,2.55E-05,-0.001086149,0.000445773,0.010914894,-0.014673704,0.14023015,2.69E-05,0.030119179,-0.316277713,-0.072542518,0.449287295,0.004241858,1.152
0.58,0.000179807,1.22E-05,0.029859641,-9.78E-06,0.003314744,2.59E-05,-0.001676731,0.000200628,0.008710733,0.206500892,0.262927799,-0.000384734,0.030119179,-0.341830611,-0.210358113,0.270540625,0.077622652,1.152
0.59,0.000163754,5.95E-06,0.029931045,-0.000164916,0.002900249,2.67E-05,-0.00162379,-0.001449081,0.00513202,0.557047822,0.423048194,-0.000931169,0.030119179,-0.415443778,0.027364764,0.321820855,-0.272706658,1.152
0.6,0.000142138,1.52E-06,0.02996074,-0.000297133,0.002400223,2.57E-05,-0.002809168,0.0005653,0.000625529,0.031733276,0.231965897,-8.78E-05,0.030119179,-0.110330142,-0.084693916,0.201844841,-0.168392479,1.152
0.61,0.00011981,1.04E-05,0.029936659,-0.000333885,0.001909575,2.50E-05,-0.001765355,0.001236144,-0.005294727,-0.288937529,0.335513374,0.000232356,0.030119179,-0.08267957,-0.171737134,0.130083859,0.237286896,1.152
0.62,0.000108974,1.08E-05,0.02985197,-0.000250302,0.001536982,2.58E-05,-0.0004666,-0.001166253,-0.011125379,0.035740504,0.360251165,-8.89E-05,0.030119179,-0.078036919,0.02917783,0.167546391,-0.272877693,1.152
0.63,0.000109372,1.03E-05,0.0297365,-0.00016105,0.001374157,2.46E-05,0.000532472,0.001058676,-0.011249388,-0.343102618,0.193262237,0.000231491,0.030119179,-0.194939226,-0.368162572,0.312348545,0.180846989,1.152
0.64,0.000111216,3.76E-06,0.029638069,-2.41E-05,0.001404768,2.39E-05,-0.000153725,-0.002404677,-0.007814617,0.175035699,-0.257956066,-0.00014102,0.030119179,-0.05182749,0.387842834,0.031214327,-0.032791167,1.152
0.65,0.00012065,-6.22E-06,0.02957587,0.000103165,0.001649521,2.45E-05,0.002100303,0.000369166,-0.00422912,-0.176634518,-0.254458564,0.000134691,0.030119179,-0.217247993,0.158283755,0.415596902,-0.002366804,1.152
0.66,0.000135646,2.52E-06,0.029558321,8.84E-05,0.002042571,2.42E-05,0.000990647,0.001401061,0.000831917,-0.263869835,-0.601436707,0.000255481,0.030119179,-0.055141903,-0.041251563,0.334786326,0.417158604,1.152
0.67,0.000149322,1.47E-06,0.029581005,0.000115015,0.002501553,2.15E-05,0.001840877,-0.001614921,0.003560017,0.207413815,-0.582058208,-0.000329908,0.030119179,-0.116840892,0.271726102,0.346509874,0.022732653,1.152
0.68,0.000171019,-6.54E-06,0.029629622,0.000159579,0.003044853,2.19E-05,0.002621997,-1.42E-05,0.005854503,0.060555448,-0.429236423,-0.000147638,0.030119179,-0.331072778,0.056802098,0.603258908,-0.098959595,1.152
0.69,0.000187359,-2.13E-06,0.029701227,9.45E-05,0.003521472,2.24E-05,0.00074703,0.000915436,0.008014678,-0.031048245,-0.516853844,2.33E-05,0.030119179,-0.254744709,0.024548739,0.199528456,0.277748257,1.152
0.7,0.000202603,-1.57E-06,0.029779137,2.40E-05,0.003868651,2.13E-05,0.002376762,-0.0007924,0.007080379,0.246219066,0.037963871,-0.000531216,0.030119179,-0.453840256,-0.062754117,0.676139355,-0.128124177,1.152
0.71,0.000213894,-7.86E-06,0.029842077,-1.64E-06,0.004040651,2.13E-05,-7.09E-05,-0.000478233,0.005117772,0.136406047,-0.033483445,-0.000312,0.030119179,-0.421829551,0.033977903,0.461797148,-0.118285276,1.152
0.72,0.000209429,-8.67E-06,0.029877657,5.72E-06,0.003951872,2.11E-05,-0.000844845,0.00031328,0.001779296,-0.117475738,0.157826122,0.000243949,0.030119179,-0.52208674,-0.123764135,0.366037875,-0.012812037,1.152
0.73,0.000196275,-1.02E-05,0.029883848,8.04E-05,0.003643148,2.10E-05,-0.001854309,-0.000630352,-0.000579451,-0.057181716,0.278830734,0.000115428,0.030119179,-0.032921433,0.002885353,0.308966488,-0.211127326,1.152
0.74,0.00018963,-1.07E-05,0.029854281,0.000191103,0.003232525,2.03E-05,0.000463952,0.000513806,-0.005152164,-0.291342253,0.780806997,0.000586365,0.030119179,-0.546438694,-0.220294416,0.32099998,-0.094659485,1.152
0.75,0.000188636,-1.09E-05,0.029807837,0.000299123,0.002842585,2.06E-05,-0.000707805,-0.000558449,-0.003848212,-0.059365002,0.4393921,0.000153633,0.030119179,-0.33187589,-0.216445714,0.349285334,-0.280905426,1.152
0.76,0.000181661,-1.58E-05,0.029779837,0.000376288,0.002595732,2.04E-05,-0.000733473,-0.000449179,-0.001576651,0.015741689,0.087124821,-1.49E-05,0.030119179,-0.152457193,0.091194451,0.229275197,-0.02656769,1.152
0.77,0.000183508,-1.84E-05,0.029757033,0.000396511,0.002601617,2.03E-05,0.001109763,-8.06E-05,-0.002842154,0.034267327,-0.029588417,-6.57E-05,0.030119179,-0.200037509,0.10382241,0.216964856,-0.309161454,1.152
0.78,0.000203648,-7.35E-06,0.029737659,0.0003,0.002915925,2.06E-05,0.003008868,0.002331038,-0.000912641,-0.231381114,-0.150655172,0.000333848,0.030119179,-0.373656094,-0.272023231,0.316163421,0.193121582,1.152
0.79,0.000236611,6.94E-08,0.029738314,0.000160977,0.003516601,1.91E-05,0.003740113,-0.000812,0.001039004,0.373133576,-0.436137729,-0.000767892,0.030119179,-0.570682585,0.148025244,0.624057949,-0.172497779,1.152
0.8,0.00026382,2.52E-06,0.029752038,-7.65E-06,0.004274923,2.21E-05,0.001862649,0.00132799,0.001621176,0.125231097,-0.995751553,-0.000301011,0.030119179,-0.341104448,0.05475292,0.45650205,0.113862365,1.152
0.81,0.000288228,1.46E-05,0.029759668,-0.000250712,0.005102888,2.19E-05,0.00317943,0.001143609,-0.000143045,0.166605495,-0.797728437,-0.000367766,0.030119179,-0.412403911,0.038863752,0.680794418,0.082623646,1.152
0.82,0.000319341,2.67E-05,0.029746073,-0.000493746,0.005890736,2.23E-05,0.00321742,0.001345842,-0.00249136,0.11954531,-0.544857908,-0.000250006,0.030119179,-0.662572205,-0.100535735,0.735228717,0.183398932,1.152
0.83,0.000344365,3.43E-05,0.029721211,-0.00068907,0.006449998,2.18E-05,0.00192055,0.000203929,-0.002324582,0.234549905,-0.322485684,-0.000718324,0.030119179,-0.680171907,-0.056331109,0.590735078,-0.128177434,1.152
0.84,0.000363637,4.31E-05,0.029716745,-0.000852499,0.006748007,2.20E-05,0.002019743,0.001601442,0.001458485,-0.062070597,0.161545995,0.000141699,0.030119179,-0.801761508,-0.2123615,0.800067425,0.093354411,1.152
0.85,0.000375088,5.46E-05,0.029743942,-0.000990224,0.006791688,2.24E-05,0.000302541,0.000754251,0.003809175,-0.008263246,0.298483829,-0.000143126,0.030119179,-0.639242887,-0.309405535,0.757907212,0.053034559,1.152
0.86,0.00037727,5.68E-05,0.029788541,-0.001048824,0.006618245,2.28E-05,0.00011395,-0.000302545,0.004830718,0.095388557,0.508225739,-0.000649078,0.030119179,-0.776598632,-0.330114216,0.776072979,-0.129871234,1.152
0.87,0.000372591,5.38E-05,0.029845768,-0.001042353,0.006323712,2.25E-05,-0.001100112,-0.000305913,0.006256673,0.003335107,0.381270426,-0.000240935,0.030119179,-0.775380373,-0.149040624,0.542373061,-0.130189449,1.152
0.88,0.000362422,5.66E-05,0.029907452,-0.001000267,0.006000847,2.17E-05,-0.001001287,0.000868314,0.005698364,-0.269532387,0.314793094,0.00070052,0.030119179,-0.672509253,-0.32886222,0.578469872,0.089335002,1.152
0.89,0.000354183,5.85E-05,0.029946928,-0.000941693,0.005761423,2.18E-05,-0.000697249,-0.000486669,0.001955191,-0.012043269,0.14143278,-4.70E-05,0.030119179,-0.607125878,-0.2370608,0.65175724,-0.023526328,1.152
0.9,0.00034777,5.34E-05,0.029940271,-0.000881036,0.005664133,2.15E-05,-0.000611552,-0.000561768,-0.003245574,0.043519524,-0.128973412,-8.48E-05,0.030119179,-0.632136703,-0.188472167,0.588818073,-0.005347647,1.152
0.91,0.000342623,4.79E-05,0.029886535,-0.000832728,0.005706326,2.12E-05,-0.000422248,-0.000563118,-0.007171826,0.051181283,-0.295438379,-3.72E-05,0.030119179,-0.70731318,-0.073162988,0.534620583,-0.074747227,1.152
0.92,0.00033808,4.79E-05,0.029808245,-0.000803976,0.005802689,2.14E-05,-0.000480858,0.000577074,-0.008000492,-0.142880855,-0.336927585,0.000589864,0.030119179,-0.868512154,-0.20084019,0.623792112,0.140760854,1.152
0.93,0.000323805,4.83E-05,0.029736133,-0.000774169,0.005806079,2.06E-05,-0.002405543,-0.00051322,-0.005969013,0.048107363,-0.475085507,3.71E-05,0.030119179,-0.511296928,-0.115131199,0.267162263,0.147125065,1.152
0.94,0.000312224,3.99E-05,0.029692104,-0.00071155,0.005718181,1.99E-05,5.37E-05,-0.001181922,-0.002557834,0.151159167,0.199070877,-0.000561216,0.030119179,-0.741038501,-0.029136911,0.514111698,-0.084637195,1.152
0.95,0.000308709,3.45E-05,0.029693064,-0.000659735,0.00552281,1.92E-05,-0.000790459,8.12E-05,0.002743386,-0.072539671,0.372123473,7.40E-05,0.030119179,-0.488351047,-0.22732684,0.681491077,0.057057947,1.152
