Time,x,y,z,alpha,beta,gamma,vx,vy,vz,valpha,vbeta,vgamma,target_z,u1,u2,u3,u4,mass_multiplier
0,0.0001,0.0001,0.0306191786657313,0,0,0,0,0,0,0,0,0,0.0301191786657313,0.059831615537405,-0.0479893423616886,-0.227822154760361,0.0352750420570374,1
0.001,0.000100208707055758,0.000100065829445355,0.030618265771512,-0.000842082834727691,0.000546986068029232,-4.61346516544836e-11,0.000421266480725408,0.000138411866732601,-0.00182215263020277,-1.49167865710077,0.969513639351037,-2.66078428834978e-07,0.0301191786657313,-0.237074941396713,0.178148448467255,-0.328682214021683,-0.568344175815582,1
0.002,0.000100783843109155,0.000100621388917772,0.030615822008032,-0.00170297726974428,0.00168581642695676,-4.33494938167911e-07,0.00073757299932941,0.000977538086485843,-0.00306045824627206,-0.0434210006416631,1.05467056675375,-0.000945593370028178,0.0301191786657313,-0.175015300512314,-0.553000926971436,-0.0183770395815372,0.303030401468277,1
0.003,0.000101604938549721,0.000101405061489251,0.0306119604857502,-0.00218260701981346,0.00242587966128707,-5.92759903383921e-07,0.000910680363591611,0.000594703042511309,-0.00465709340303669,-0.808376769096764,0.262273932838206,0.000757819269517992,0.0301191786657313,-0.530776381492615,-0.488734513521194,0.64214164018631,-0.049452219158411,1
0.004,0.000102218304528837,0.000101982848691271,0.030606506952848,-0.00265630103419696,0.00291014410730879,-5.9567395371829e-07,0.000321842839911826,0.000564999068101009,-0.00624201410591654,-0.0364703638330202,0.597849582471026,-0.000813657301970032,0.0301191786657313,-0.457197695970535,-0.848187267780304,0.122786968946457,0.0727895945310593,1
0.005,0.000102485896352263,0.000102350715427261,0.0305997374860105,-0.00261592608451188,0.00289952025527152,-6.5189860842807e-07,0.000213616115582461,0.000171512368805201,-0.00728990908439167,0.10700975322047,-0.612984243111802,0.00070472888370343,0.0301191786657313,-0.568637609481812,-0.68785572052002,0.292081564664841,0.288525342941284,1
0.006,0.000102526510857146,0.000102301746048808,0.0305917712536119,-0.00253628529444566,0.00216266897804013,2.67781690599378e-07,-0.000137422883794709,-0.000268890033469372,-0.00863384730219146,0.0351955863404766,-0.695828439996538,0.000921007363687441,0.0301191786657313,-0.501458466053009,-0.748799443244934,0.512441158294678,0.573924422264099,1
0.007,0.000102139700769288,0.000101676480679644,0.0305822863781319,-0.00283598219212748,0.00192197441476577,9.11942042769454e-07,-0.000637355795378851,-0.000978003856250141,-0.0103264777026153,-0.563148358854674,0.265470368388774,0.000176813501889496,0.0301191786657313,-0.333954155445099,-0.441417336463928,0.282934784889221,0.261459529399872,1
0.008,0.000101407985500827,0.000100592076013387,0.0305711481971281,-0.00293408828190513,0.00226586658937367,4.4560775869229e-07,-0.000822956524440456,-0.00118976162362258,-0.0119383259884513,0.38985394348492,0.342286655863409,-0.00103685756299518,0.0301191786657313,-0.518247306346893,-0.548937678337097,0.0323798507452011,0.526032447814941,1
0.009,0.00010052324138886,9.91463634532747e-05,0.030558527082219,-0.00250218124862084,0.00240103389157176,-3.29370799079243e-07,-0.00094536036215773,-0.00170431124183258,-0.0132922293218007,0.381707964811975,-0.104018203901928,-0.000363392009455243,0.0301191786657313,-0.721916079521179,-0.744206190109253,-0.0453554391860962,0.230261296033859,1
0.01,9.94669053524656e-05,9.72144534585005e-05,0.0305448695756861,-0.0022320560702409,0.00218669769857351,-4.05422839300229e-07,-0.00116877119768926,-0.00216108286697745,-0.0140120141431122,0.104665725707945,-0.279368598197082,0.00021144056130614,0.0301191786657313,-0.322803497314453,-0.634442269802094,0.0773472934961319,0.250727891921997,1
0.011,9.82871557875551e-05,9.48532878331968e-05,0.0305302701390804,-0.00225850672720987,0.00174252214624899,1.54157165255242e-07,-0.00119468355350734,-0.0025606800151986,-0.0151742356047862,-0.143287897818116,-0.511573863079202,0.00076409959809902,0.0301191786657313,-0.548431932926178,-0.49693375825882,0.332722842693329,0.292352259159088,1
0.012,9.68813975174194e-05,9.21297002899913e-05,0.0305144599121171,-0.00237150786731478,0.00174804823123272,2.39055248485442e-07,-0.00161628120208207,-0.00288568914567521,-0.0164331603825497,-0.0487578646971902,0.514103161168949,-0.000625312397391217,0.0301191786657313,-0.668262243270874,-0.744213402271271,-0.390554010868073,0.0102963000535965,1
0.013,9.52965267473084e-05,8.90952557697975e-05,0.0304979410258682,-0.00228025491253947,0.00205975578706288,-2.69739440117434e-07,-0.00155145675937089,-0.00318453526449817,-0.0165935674870394,0.219644048646759,0.0341966835588546,-0.000295159835348078,0.0301191786657313,-0.250299632549286,-0.73720520734787,0.263331711292267,0.0982728153467178,1
0.014,9.36859889186628e-05,8.57208401306907e-05,0.0304808520274944,-0.00207513638002256,0.00199329286110876,-4.2709541103747e-07,-0.00167049942897072,-0.00356652207026233,-0.0175719173706658,0.154611874614896,-0.156990985483823,4.63546302283043e-06,0.0301191786657313,-0.775770306587219,-0.569422006607056,0.552056849002838,0.0289915576577187,1
0.015,9.16322545081346e-05,8.20493840240298e-05,0.0304628719834692,-0.00182995924923394,0.00243633920064115,-1.18262740933517e-06,-0.00242988346249846,-0.0037784597688985,-0.0183720564750064,0.290430534068634,0.928474359229849,-0.00132112056394496,0.0301191786657313,-0.25555956363678,-0.53411340713501,-0.386674284934998,0.0170524977147579,1
0.016,8.94064038787616e-05,7.81752921572958e-05,0.0304442729564459,-0.00155562340740863,0.00230403009899582,-1.47637722491822e-06,-0.00202462175389657,-0.00397273706860139,-0.0188127031302988,0.207935939583291,-1.16385440830567,0.000723248000937748,0.0301191786657313,-0.697635412216187,-0.948641419410706,0.325872987508774,-0.0332401096820831,1
0.017,8.71135051677157e-05,7.39543077520569e-05,0.0304253503868196,-0.00175898148260107,0.00148447703556571,-6.04742797616353e-07,-0.00256768966472556,-0.00446790786176373,-0.0190196911356972,-0.553441435319753,-0.297022592479867,0.000729086489391632,0.0301191786657313,-0.544121205806732,0.0823397934436798,-0.124124526977539,0.0771572515368462,1
0.018,8.4498045626368e-05,6.9605701873834e-05,0.0304059294328391,-0.00169918108321889,0.00135092055586226,-5.13453222605875e-07,-0.00266490687293142,-0.00423174361093485,-0.0198075628444991,0.669272822425873,0.0513065944781684,-0.000548420149470879,0.0301191786657313,-0.0731400698423386,-0.748230695724487,-0.0268919449299574,-0.138580337166786,1
0.019,8.19312522050573e-05,6.52356966859943e-05,0.0303859432371977,-0.00114621872218594,0.00126350790911261,-8.63833732100971e-07,-0.0024704745328201,-0.00451387705693697,-0.0201512213073503,0.323824286032074,-0.213512990764232,-9.61285511870494e-05,0.0301191786657313,-0.337315589189529,-0.385559737682343,0.0803789719939232,-0.00764832645654678,1
0.02,7.94054240041929e-05,6.06607275916362e-05,0.0303655241644762,-0.000987663390153439,0.00128845941697733,-9.87372520633301e-07,-0.00258142994790786,-0.00463847794914794,-0.0206719072769128,-0.027997833504674,0.248230416808923,-0.000120417142022734,0.0301191786657313,0.0349681973457336,-0.45722097158432,-0.28101459145546,-0.430526912212372,1
0.021,7.70602865543195e-05,5.60942417688712e-05,0.0303448078957316,-0.000887922294072181,0.00107038116799697,-9.49103850178545e-07,-0.00211172037585342,-0.00449688319141762,-0.0207467866110261,0.21790650015932,-0.640439089036638,0.000177502120081413,0.0301191786657313,-0.137577086687088,-0.290676951408386,0.22094002366066,0.268499583005905,1
0.022,7.49034520529887e-05,5.14498243035365e-05,0.030323601427688,-0.00104064509768378,0.000796808512502295,-7.62639407625443e-07,-0.00220470405164195,-0.00479143849879789,-0.021649908134607,-0.471846454177384,0.147465083277604,0.000115232876895028,0.0301191786657313,-0.27152481675148,-0.249713405966759,-0.13921794295311,-0.376617729663849,1
0.023,7.27422116127289e-05,4.67869170161491e-05,0.0303019556833606,-0.00106872296398337,0.00110766876579938,-9.61818220623911e-07,-0.00211600931333161,-0.00453615880564742,-0.0216272245031632,0.433949859457187,0.395434227699649,-0.000501133213897268,0.0301191786657313,-0.314639091491699,-0.427995324134827,-0.0685192048549652,-0.0799762308597565,1
0.024,7.06311107979295e-05,4.21798906695161e-05,0.0302803212080317,-0.000698829918167749,0.0014963364650343,-1.41660328090154e-06,-0.0021036304663734,-0.00468211908462687,-0.0216274631509455,0.235652289157197,0.286690624503562,-0.000309457596190445,0.0301191786657313,-0.254769206047058,-0.444706618785858,-0.131896466016769,-0.153514727950096,1
0.025,6.85872267584198e-05,3.74379638945479e-05,0.0302587657275744,-0.000627674935119944,0.00145097118677348,-1.47027338126549e-06,-0.00198544059761174,-0.00480360301261917,-0.0214695225720411,-0.0946307690065417,-0.371600828641589,0.000195755284833346,0.0301191786657313,-0.439650774002075,-0.219494506716728,-0.411454170942307,-0.324763298034668,1
0.026,6.66910704876608e-05,3.27287496688996e-05,0.0302375695613122,-0.00051605024525737,0.000821085241831046,-1.32933523344647e-06,-0.00181301176277161,-0.00461759438141641,-0.0209094271498515,0.305286426171767,-0.74744589864306,6.71062995089916e-05,0.0301191786657313,-0.309478729963303,-0.527457475662231,0.221777051687241,0.143469795584679,1
0.027,6.47476006112921e-05,2.78849283014259e-05,0.0302166203629552,-0.000720659813911643,0.000660533943791678,-1.23749143376983e-06,-0.00207529363990489,-0.00506884476039286,-0.0209748070977853,-0.649436470666133,0.454240614330785,4.81874200505394e-05,0.0301191786657313,-0.456234514713287,0.0767564177513123,-0.261341542005539,-0.308367788791656,1
0.028,6.26798737885993e-05,2.30190208186251e-05,0.0301958316046491,-0.000699255721916064,0.00125992255705216,-1.56682845942058e-06,-0.00205581978583167,-0.00466569962724516,-0.0205896586233182,0.698053026294626,0.598898261479945,-0.000719019660679618,0.0301191786657313,-0.2210333943367,-0.447423994541168,-0.196435928344727,-0.130495309829712,1
0.029,6.07127107275871e-05,1.82591294505348e-05,0.0301754886017431,-0.000133310435516039,0.00146190418588098,-2.08159072334624e-06,-0.00187786363590074,-0.00485996957321974,-0.0200840358497573,0.318042021887709,-0.245491493884602,-0.00024582070902905,0.0301191786657313,-0.0590812563896179,-0.388730734586716,0.312808573246002,-0.465496987104416,1
