Time,x,y,z,alpha,beta,gamma,vx,vy,vz,valpha,vbeta,vgamma,target_z,u1,u2,u3,u4,mass_multiplier
0.012,1.10448271728289e-05,4.14614506405243e-05,0.0335151746339899,-0.0011487602305611,-0.00339544477444109,1.25750299737604e-05,0.000359301629483852,-0.0186516318227023,0.275899363642633,1.30270425206655,-0.378433468213412,0.00265931780683157,0.0301191786657313,1,0.0784790813922882,-0.637552440166473,0.268412619829178,0.0999999999999999
0.013,1.57816232669226e-05,2.25744999269003e-05,0.0337783707257422,8.13152706639242e-05,-0.00342191025122242,1.49600579510967e-05,0.00905413017308289,-0.0192333863054155,0.249597022945456,0.987591362943047,0.325989564664182,0.00186690403520338,0.0301191786657313,1,0.753015756607056,-0.490522891283035,-0.189051777124405,0.0999999999999999
0.014,2.87619205808368e-05,6.13432431720242e-06,0.0340112966027757,0.00158544501333928,-0.00269873287660433,1.78540737025834e-05,0.0169280402659345,-0.0138036922520048,0.215500524726711,1.80019362952424,1.01455406012944,0.00354235947822535,0.0301191786657313,1,0.872446954250336,-0.421052217483521,-0.304111927747726,0.0999999999999999
0.015,4.95959878925575e-05,-4.63112716472121e-06,0.0342074728958947,0.00337372999943616,-0.00159776054990806,2.14895334882392e-05,0.0247908430094313,-0.0078953884334586,0.176320453337692,1.50347047082668,1.04364536517172,0.00324588501715178,0.0301191786657313,0.980689167976379,1,-0.0914352536201477,-0.91034072637558,0.0999999999999999
0.016,7.75511836503777e-05,-7.76615719901254e-06,0.034363040191959,0.00480710012966016,-0.000531404470865022,2.47432890878585e-05,0.0311922393679303,0.00147703466634924,0.134448920566106,1.13750774236939,0.974099953308285,0.00289866244486007,0.0301191786657313,-0.121661201119423,1,0.10192946344614,-0.798500061035156,0.0999999999999999
0.017,0.000108554548547979,-2.12690371361252e-06,0.0344776272446177,0.00519186872628437,0.00131646474936098,3.00524446115169e-05,0.0309761692672773,0.00975869668852161,0.0944161309423984,-0.436106831503274,2.48284577623731,0.00737744764245456,0.0301191786657313,-0.245749235153198,1,0.206337213516235,-1,0.0999999999999999
0.018,0.00013925532635339,1.24051373346196e-05,0.0345517358998075,0.0042163720028295,0.00399182541342172,3.86046132105911e-05,0.030635464403184,0.0193378355481695,0.0537188441630832,-1.37905216994381,2.49729578299783,0.00878965500651961,0.0301191786657313,-1,0.30680713057518,0.565500974655151,-1,0.0999999999999999
0.019,0.000167128625025003,3.48770828734837e-05,0.0345876513922398,0.00217523966088363,0.00664346127296302,4.94702026085925e-05,0.0253391001120025,0.0257323599602056,0.0181460651622485,-2.41231359430517,2.43461193411913,0.0116900819443682,0.0301191786657313,-1,-0.25328654050827,0.646927118301392,-0.730445563793182,0.0999999999999999
0.02,0.000190058100504075,6.19526834337689e-05,0.0345883508244629,-0.000701180563582365,0.00828097234160765,6.24750174100797e-05,0.0206748268869279,0.0286195413881791,-0.0166004146264458,-2.9269330777731,0.631879045877717,0.0130582910486129,0.0301191786657313,-1,-1,0.677556991577148,-0.245069921016693,0.0999999999999999
0.021,0.000208529923707772,8.91347477456773e-05,0.0345551306319402,-0.00398277468657616,0.00781988831009296,7.81915799552557e-05,0.0162821481853686,0.0259878188064889,-0.0496472460085666,-3.15361943089259,-1.43064484049127,0.0166592268198864,0.0301191786657313,-1,-1,0.621732175350189,-0.115017801523209,0.0999999999999999
