Time,x,y,z,alpha,beta,gamma,vx,vy,vz,valpha,vbeta,vgamma,target_z,u1,u2,u3,u4,mass_multiplier
0.4,-2.14E-05,6.42E-05,0.030230477,-0.001252141,-0.000675271,-3.81E-06,-0.000100876,-0.001350204,0.005726115,-0.098007717,0.37798018,-0.000288153,0.030119179,0.206595004,-0.120260008,0.007668262,0.033060029,1
0.41,-1.76E-05,5.30E-05,0.030257596,-0.000951222,-0.000824115,-4.16E-06,0.000840594,-0.00095573,-0.000482958,-0.266640079,0.125397386,-0.000178586,0.030119179,-0.086920053,-0.266901881,0.023277173,0.412558049,1
0.42,-1.54E-05,2.47E-05,0.030223244,-0.000612273,-0.000604896,-5.18E-06,-0.000356241,-0.004837409,-0.006159641,0.416700375,-0.587176129,0.000340888,0.030119179,0.1407592,0.496830344,-0.193385541,-0.196873188,1
0.43,-8.72E-06,3.65E-06,0.03013615,-0.000186582,-0.000147529,-9.71E-07,0.001754039,0.000530651,-0.010671459,-0.789395925,-0.349569885,-2.13E-05,0.030119179,0.027337534,0.039912723,0.009824283,0.331119806,1
0.44,8.94E-06,-1.13E-06,0.03001777,0.000292682,0.000312301,-1.57E-06,0.001882589,-0.001558721,-0.012198068,-0.347453245,-0.250277847,2.73E-05,0.030119179,-0.135629416,0.16305989,0.002841406,-0.094887376,1
0.45,2.44E-05,-7.45E-06,0.02992657,0.000588718,0.000656398,-1.36E-06,0.001296815,0.000242425,-0.005404728,-0.306405601,-0.163723806,6.53E-05,0.030119179,0.003101021,-0.112528518,0.122187063,0.043689128,1
0.46,3.67E-05,-1.19E-05,0.029912393,0.000644153,0.000862954,-1.71E-06,0.001224871,-0.001162526,0.002668677,0.314443028,0.033423025,-0.000129099,0.030119179,-0.286338001,0.036788642,0.211967722,-0.19388181,1
0.47,3.53E-05,-1.69E-05,0.029987427,0.000488996,0.000894901,-1.18E-06,-0.001509041,0.000169562,0.011810556,0.389971125,-0.167951677,-0.000228435,0.030119179,0.108279563,0.286571622,-0.042721596,-0.057603292,1
0.48,3.01E-05,-4.38E-06,0.030112496,0.000147288,0.000734124,-2.41E-06,0.000445587,0.002412326,0.012344976,0.123944299,0.417918638,-9.68E-06,0.030119179,-0.290859282,-0.133217826,0.00988093,-0.012554623,1
0.49,2.76E-05,1.56E-05,0.030245218,-0.00029016,0.000455815,-1.53E-06,-0.000983111,0.001685936,0.013297271,0.293881597,0.239492904,-0.00010551,0.030119179,-0.140485808,-0.042756226,0.108670086,0.208147153,1
0.5,1.18E-05,2.57E-05,0.030340104,-0.000723959,0.000168555,-5.04E-07,-0.002259472,0.000415397,0.005052295,0.402839336,-0.071460231,-3.49E-06,0.030119179,0.211803794,-0.064538866,-0.135839745,-0.031977981,1
0.51,2.74E-06,3.21E-05,0.030345458,-0.000945241,-0.00010381,-1.45E-06,0.000396462,0.000900251,-0.004015994,-0.088248345,0.406723848,-0.000210966,0.030119179,-0.095494188,-0.285330445,0.030476643,0.194685847,1
0.52,2.69E-06,2.78E-05,0.030270042,-0.000865235,-0.000259019,-1.27E-06,-0.00042305,-0.001774876,-0.01056702,0.057037094,-0.031933102,2.77E-05,0.030119179,0.069402859,0.073625877,-0.073631853,-0.009982705,1
0.53,4.02E-06,1.62E-05,0.030139726,-0.000526308,-0.000182937,-1.09E-06,0.000704397,-0.000617738,-0.014620295,-0.505644564,-0.105637382,-1.56E-05,0.030119179,0.153358072,-0.20683898,0.025141275,0.224547654,1
0.54,1.68E-05,-4.38E-06,0.029991824,-1.44E-06,7.59E-05,-1.51E-06,0.001923578,-0.003623066,-0.013948424,-0.131627674,-0.119927773,1.07E-05,0.030119179,-0.304641038,0.127194956,0.1825279,-0.110721797,1
0.55,2.03E-05,-3.36E-05,0.029891151,0.000552041,0.000373636,-2.21E-06,-0.001186898,-0.002371706,-0.005478121,-0.379823113,-0.706301918,-0.000129584,0.030119179,0.318542182,0.33841306,-0.139703378,0.007864853,1
